_id,apk_name,package_name,ml_permission,ml_origin,ml_plugin,ml_virus,malicious,undetected,malware
{'$oid': '6080b68232fda25f88a14ec3'},com.a288575549503e861acf67c7a.a11487869a.apk,com.a288575549503e861acf67c7a.a11487869a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'com.a288575549503e861acf67c7a.a11487869a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'Share', 'com.schaul.plugins.share.Share', 'LeadboltPluginI', 'com.pad.android.iappad.plugin.phonegap.LeadboltPluginI', 'LeadboltPluginX', 'com.pad.android.xappad.plugin.phonegap.LeadboltPluginX', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'PushHistory', 'com.fancypush.pushnotifications.plugin.PushHistory', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer']","['Adware.Leadbolt.7.origin', 'Android.Leadbolt.A (AdWare)', 'Artemis!7DEBC4FD95A8', 'AdLibrary:Adfonic', 'Trojan.Gen.2', 'a variant of Android/Leadbolt.C potentially unwanted', 'Trojan.Android.Agent.daolmn', 'Artemis', 'Android LeadBolt (PUA)', 'ADWARE/ANDR.Leadbolt.D.Gen', 'Malicious (score: 85)', 'Android.Adware.Mulad.P', 'Android.generic.a', 'Adware/Leadbolt.E!Android']",14,47,1
{'$oid': '6080b68232fda25f88a14ec4'},com.cartwill.apk,com.cartwill,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.BROADCAST_STICKY']","['origin~~http://127.0.0.1*', 'origin~~maps.google.com', 'subdomains~~true']","['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen']",[],0,63,0
{'$oid': '6080b68232fda25f88a14ec5'},com.gamzaz.app.apk,com.gamzaz.app,"['android.permission.CAMERA', 'android.permission.VIBRATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.READ_PHONE_STATE', 'android.permission.INTERNET', 'android.permission.READ_CONTACTS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE']",[],[],['Heur.Dual.Extensions@1z141z3'],1,60,1
{'$oid': '6080b68232fda25f88a14ec6'},com.mathopen.androidmath.apk,com.mathopen.androidmath,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK']",[],[],[],0,0,0
{'$oid': '6080b68232fda25f88a14ec7'},com.testsstore.app.apk,com.testsstore.app,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'com.android.vending.BILLING']",[],[],[],0,62,0
{'$oid': '6080b68232fda25f88a14ec8'},com.titechzen.titechzen.apk,com.titechzen.titechzen,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS']","['origin~~http://127.0.0.1*', 'origin~~.*']","['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'Echo', 'org.apache.cordova.Echo', 'Globalization', 'org.apache.cordova.Globalization', 'InAppBrowser', 'org.apache.cordova.InAppBrowser', 'SQLitePlugin', 'com.phonegap.plugin.sqlitePlugin.SQLitePlugin']",[],0,57,0
{'$oid': '6080b68232fda25f88a14ec9'},com.webprofusion.openchargemap.apk,com.webprofusion.openchargemap,"['android.permission.CAMERA', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE']",['origin~~*'],[],[],0,63,0
{'$oid': '6080b68232fda25f88a14eca'},korean.fashion.molinomobile.apk,korean.fashion.molinomobile,"['android.permission.VIBRATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.READ_PHONE_STATE', 'android.permission.INTERNET', 'android.permission.RECEIVE_SMS', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_CONTACTS', 'android.permission.WRITE_CONTACTS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.BROADCAST_STICKY']",[],[],[],0,63,0
{'$oid': '6080b68232fda25f88a14ecb'},uk.co.textadventures.android.firsttimes.apk,uk.co.textadventures.android.firsttimes,"['android.permission.VIBRATE', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE']","['origin~~http://127.0.0.1*', 'origin~~.*']","['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'Echo', 'org.apache.cordova.Echo', 'Globalization', 'org.apache.cordova.Globalization', 'InAppBrowser', 'org.apache.cordova.InAppBrowser']",['Android.WIN32.Boogr.gsh'],1,61,1
{'$oid': '6080b68232fda25f88a14ecc'},com.a1179664547501a578a311684a.a62983226a.apk,com.a1179664547501a578a311684a.a62983226a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'com.a1179664547501a578a311684a.a62983226a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'Share', 'com.schaul.plugins.share.Share', 'LeadboltPluginI', 'com.pad.android.iappad.plugin.phonegap.LeadboltPluginI', 'LeadboltPluginX', 'com.pad.android.xappad.plugin.phonegap.LeadboltPluginX', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'PushHistory', 'com.fancypush.pushnotifications.plugin.PushHistory', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer']","['Adware.Leadbolt.7.origin', 'Android.Leadbolt.A (AdWare)', 'Android.PUA.Adware', 'AdLibrary:Adfonic', 'Trojan.Gen.2', 'a variant of Android/Leadbolt.C potentially unwanted', 'Malicious (score: 85)', 'Trojan.Android.Agent.daolmn', 'Adware.ADWARE/ANDR.Leadbolt', 'Android LeadBolt (PUA)', 'ADWARE/ANDR.Leadbolt.D.Gen', 'Android.Adware.Mulad.P', 'a.privacy.counterclank.f', 'Adware/Leadbolt.E!Android']",14,47,1
{'$oid': '6080b68232fda25f88a14ecd'},com.a111568625751264ebd4c0563a.a36195667a.apk,com.a111568625751264ebd4c0563a.a36195667a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'com.a111568625751264ebd4c0563a.a36195667a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer', 'BarcodeScanner', 'com.phonegap.plugins.barcodescanner.BarcodeScanner']","['Android.Malware.Adware', 'AdLibrary:Adfonic', 'Android.Adware.Mulad.P']",3,59,1
{'$oid': '6080b68232fda25f88a14ece'},com.a1237794378501837d0c46626a.a04954684a.apk,com.a1237794378501837d0c46626a.a04954684a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'com.a1237794378501837d0c46626a.a04954684a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'Share', 'com.schaul.plugins.share.Share', 'LeadboltPluginI', 'com.pad.android.iappad.plugin.phonegap.LeadboltPluginI', 'LeadboltPluginX', 'com.pad.android.xappad.plugin.phonegap.LeadboltPluginX', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'PushHistory', 'com.fancypush.pushnotifications.plugin.PushHistory', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer']","['Adware.Leadbolt.7.origin', 'Android.Leadbolt.A (AdWare)', 'Android.PUA.Adware', 'AdLibrary:Adfonic', 'Trojan.Gen.2', 'a variant of Android/Leadbolt.C potentially unwanted', 'Trojan.Android.Agent.daolmn', 'Riskware.AndroidOS.Generic.z!c', 'Artemis!PUP', 'Android LeadBolt (PUA)', 'ADWARE/ANDR.Leadbolt.D.Gen', 'Malicious (score: 85)', 'Android.Adware.Mulad.P', 'Artemis!F5F03A8FE9EF', 'AdWare.AndroidOS.AirPush', 'Android.generic.a', 'Adware/Leadbolt.E!Android']",17,45,1
{'$oid': '6080b68232fda25f88a14ecf'},com.a15755403215201c813527a77a.a56200313a.apk,com.a15755403215201c813527a77a.a56200313a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'com.a15755403215201c813527a77a.a56200313a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'Share', 'com.schaul.plugins.share.Share', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'PushHistory', 'com.fancypush.pushnotifications.plugin.PushHistory', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'PushHistory', 'com.fancypush.pushnotifications.plugin.PushHistory', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer', 'BarcodeScanner', 'com.phonegap.plugins.barcodescanner.BarcodeScanner', 'BarcodeScanner', 'com.phonegap.plugins.barcodescanner.BarcodeScanner']","['AdLibrary:Generisk', 'Riskware.AndroidOS.Generic.z!c', 'Android.Adware.Mulad.P']",3,56,1
{'$oid': '6080b68232fda25f88a14ed0'},com.a1729670132512b6ad8419734a.a90483869a.apk,com.a1729670132512b6ad8419734a.a90483869a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'com.a1729670132512b6ad8419734a.a90483869a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'PushHistory', 'com.fancypush.pushnotifications.plugin.PushHistory', 'true', 'BarcodeScanner', 'com.phonegap.plugins.barcodescanner.BarcodeScanner', 'WebIntent', 'com.borismus.webintent.WebIntent']","['Android.PUA.Adware', 'Android.Adware.Mulad.P']",2,59,1
{'$oid': '6080b68232fda25f88a14ed1'},com.a380478188523712bc0a4003a.a55502632a.apk,com.a380478188523712bc0a4003a.a55502632a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'com.a380478188523712bc0a4003a.a55502632a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'Share', 'com.schaul.plugins.share.Share', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'BarcodeScanner', 'com.phonegap.plugins.barcodescanner.BarcodeScanner']","['AdLibrary:Generisk', 'AdWare.AndroidOS.Mulad', 'Riskware.AndroidOS.Mulad.z!c', 'Android.Adware.Mulad.P', 'malware (ai score=52)']",5,58,1
{'$oid': '6080b68232fda25f88a14ed2'},com.a34485041650c6cf8149d0c3a.a27276810a.apk,com.a34485041650c6cf8149d0c3a.a27276810a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'com.a34485041650c6cf8149d0c3a.a27276810a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'Share', 'com.schaul.plugins.share.Share', 'LeadboltPluginI', 'com.pad.android.iappad.plugin.phonegap.LeadboltPluginI', 'LeadboltPluginX', 'com.pad.android.xappad.plugin.phonegap.LeadboltPluginX', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer', 'BarcodeScanner', 'com.phonegap.plugins.barcodescanner.BarcodeScanner']","['Adware.Leadbolt.7.origin', 'Android.Leadbolt.A (AdWare)', 'Artemis!A00B4992D622', 'Android.PUA.Adware', 'AdLibrary:Adfonic', 'Trojan.Gen.2', 'a variant of Android/Leadbolt.C potentially unwanted', 'Trojan.Android.Agent.daolmn', 'Android LeadBolt (PUA)', 'Artemis', 'AdWare.AndroidOS.AirPush', 'ADWARE/ANDR.Leadbolt.D.Gen', 'Riskware.AndroidOS.Generic.z!c', 'Malicious (score: 85)', 'Android.Adware.Mulad.P', 'Android.generic.a', 'Adware/Leadbolt.E!Android']",17,45,1
{'$oid': '6080b68232fda25f88a14ed3'},com.nazarene.bobbleheads.apk,com.nazarene.bobbleheads,"['android.permission.READ_PHONE_STATE', 'android.permission.INTERNET', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE']",[],[],[],0,0,0
{'$oid': '6080b68232fda25f88a14ed4'},jhiproduction.phones.apk,jhiproduction.phones,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE']","['origin~~http://127.0.0.1*', 'origin~~*']","['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'Echo', 'org.apache.cordova.Echo', 'Globalization', 'org.apache.cordova.Globalization', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'MobiOne', 'com.genuitec.mobione.android.MobiOnePlugin', 'Viewer', 'com.phonegap.plugins.file.Viewer', 'Downloader', 'com.phonegap.plugins.downloader.Downloader']",[],0,0,0
{'$oid': '6080b68232fda25f88a14ed5'},ux.mouzzydemo.apk,ux.mouzzydemo,[],[],[],['Android.WIN32.Boogr.gsh'],1,61,1
